Mês	Transecto	Distancia	Abundancia	Riqueza	Altura	Largura	Peso	Morfotipo	Sindrome
novembro	6	20	1	1	23.6	12.5	0.9	152	1
novembro	6	20	1	0	20.1	11.2	0.78	152	1
novembro	6	40	1	1	15.3	8.3	0.14	156	1
novembro	6	40	1	0	16.3	11.3	0.21	156	1
novembro	6	-80	1	1	7.8	7.2	0.16	83	1
novembro	6	100	1	1	5.3	4.7	0.01	324	0
novembro	6	20	1	1	7.3	5.4	0.01	324	0
novembro	7	80	1	1	6.1	2.6	0	2	0
novembro	7	80	1	0	5.6	3.7	0	2	0
novembro	7	80	1	0	3.8	1.5	0	2	0
novembro	7	80	1	0	3.7	1.6	0	2	0
novembro	7	80	1	0	4.1	1.7	0	2	0
novembro	7	80	1	0	6.1	2.6	0	2	0
novembro	7	80	1	0	5.6	3.7	0	2	0
novembro	7	-20	1	1	6.1	2.1	0	2	0
novembro	7	-20	1	0	4.1	1.7	0	2	0
novembro	7	-20	1	0	6.1	2.6	0	2	0
novembro	7	-20	1	0	5.6	3.7	0	2	0
novembro	7	-80	1	1	8.7	2.3	0	2	0
novembro	7	-80	1	0	9	3.1	0	2	0
novembro	7	-80	1	0	9.8	2	0	2	0
novembro	7	-80	1	0	7.1	2	0	2	0
novembro	7	-80	1	0	8.7	2.3	0	2	0
novembro	7	-80	1	0	9	3.1	0	2	0
novembro	7	-80	1	0	9.8	2	0	2	0
novembro	7	-80	1	0	7.1	2	0	2	0
novembro	7	-80	1	0	7.1	2	0	2	0
novembro	7	150	1	1	10.5	3.1	0	2	0
novembro	7	100	1	1	9.8	2	0	2	0
novembro	7	100	1	0	7.1	2	0	2	0
novembro	7	40	1	1	3.9	2.3	0	2	0
novembro	7	40	1	0	3.9	2.5	0	2	0
novembro	7	40	1	0	4.2	2.3	0	2	0
novembro	7	40	1	0	3.9	2.3	0	2	0
novembro	7	40	1	0	3.9	2.5	0	2	0
novembro	7	40	1	0	4.2	2.3	0	2	0
novembro	7	40	1	0	3.9	2.3	0	2	0
novembro	7	40	1	0	3.9	2.5	0	2	0
novembro	7	40	1	0	4.2	2.3	0	2	0
novembro	7	40	1	0	3.9	2.3	0	2	0
novembro	7	40	1	0	3.9	2.5	0	2	0
novembro	7	40	1	0	4.2	2.3	0	2	0
novembro	7	40	1	0	3.3	2.5	0	2	0
novembro	7	40	1	0	4.1	2.9	0	2	0
novembro	7	-40	1	1	3.9	2.5	0	2	0
novembro	7	-40	1	0	4.2	2.3	0	2	0
novembro	7	-150	1	1	4.3	2.1	0	2	0
novembro	7	-150	1	0	4.4	2.5	0	2	0
novembro	7	-150	1	0	4.3	2.1	0	2	0
novembro	7	-150	1	0	4.4	2.5	0	2	0
novembro	7	-150	1	0	4.5	2.9	0	2	0
novembro	7	-40	1	1	7.2	3.1	0	2	0
novembro	7	20	1	1	7.2	2.9	0	2	0
novembro	7	20	1	0	7.8	2.8	0	2	0
novembro	7	20	1	0	6.3	3.1	0	2	0
novembro	7	20	1	0	7.2	3.1	0	2	0
novembro	7	-100	1	1	3.8	1.3	0	2	0
novembro	7	-100	1	0	2.5	2.1	0	2	0
novembro	7	80	1	1	7.4	3.6	0.04	40	1
novembro	7	-20	1	1	7.8	6.3	0.06	40	1
novembro	7	-20	1	0	7.3	6.1	0.05	40	1
novembro	7	-20	1	0	7.4	3.6	0.04	40	1
novembro	7	-20	1	0	7.1	2.6333333333	0.03	40	1
novembro	7	-20	1	0	6.9	1.2833333333	0.02	40	1
novembro	7	-20	1	0	6.7	5.6	0.01	40	1
novembro	7	-20	1	0	7.8	6.3	0.06	40	1
novembro	7	-20	1	0	7.3	6.1	0.05	40	1
novembro	7	-20	1	0	7.4	3.6	0.04	40	1
novembro	7	-20	1	0	7.1	2.6333333333	0.03	40	1
novembro	7	-20	1	0	6.9	1.2833333333	0.02	40	1
novembro	7	-20	1	0	6.7	5.6	0.01	40	1
novembro	7	-20	1	0	7.8	6.3	0.06	40	1
novembro	7	-20	1	0	7.3	6.1	0.05	40	1
novembro	7	-20	1	0	7.4	3.6	0.04	40	1
novembro	7	-20	1	0	7.1	2.6333333333	0.03	40	1
novembro	7	100	1	1	8.3	4.1	0.05	40	1
novembro	7	100	1	0	6.6	5	0.03	40	1
novembro	7	40	1	1	7.8	5.1	0.04	40	1
novembro	7	40	1	0	6.6	5	0.01	40	1
novembro	7	20	1	1	7.9	6.3	0.06	40	1
novembro	7	20	1	0	10.1	7.2	0.05	40	1
novembro	7	20	1	0	5.2	3.9	0.01	40	1
novembro	7	-150	1	1	4.2	3.1	0.06	158	1
novembro	7	-150	1	0	4.5	3.3	0.04	158	1
novembro	7	-150	1	0	4.7	3.2	0.07	158	1
novembro	7	-150	1	0	5	3.9	0.06	158	1
novembro	7	-150	1	0	4.2	3.1	0.06	158	1
novembro	7	-150	1	0	4.5	3.3	0.04	158	1
novembro	7	-150	1	0	4.7	3.2	0.07	158	1
novembro	7	-150	1	0	5	3.9	0.06	158	1
novembro	7	-150	1	0	5.3	4.6	0.05	158	1
novembro	7	-40	1	1	8.7	9.1	0.12	99	0
novembro	7	-40	1	0	8.8	9.1	0.13	99	0
novembro	7	-40	1	0	8.7	9.2	0.1	99	0
novembro	7	-40	1	0	9.1	9.5	0.12	99	0
novembro	7	-40	1	0	7.9	8.6	0.12	99	0
novembro	7	-40	1	0	9	9.9	0.13	99	0
novembro	7	-40	1	0	9.6	10	0.15	99	0
novembro	7	-40	1	0	9.9	10.1	0.15	99	0
novembro	7	-40	1	0	7.8	9	0.1	99	0
novembro	7	-40	1	0	8.5	9	0.12	99	0
novembro	7	-40	1	0	8.6	9.1	0.11	99	0
novembro	7	-40	1	0	8.7	9.1	0.12	99	0
novembro	7	-40	1	0	8.8	9.1	0.13	99	0
novembro	7	-40	1	0	8.7	9.2	0.1	99	0
novembro	7	-40	1	0	9.1	9.5	0.12	99	0
novembro	7	-40	1	0	7.9	8.6	0.12	99	0
novembro	7	-40	1	0	9	9.9	0.13	99	0
novembro	7	-40	1	0	9.6	10	0.15	99	0
novembro	7	-40	1	0	9.9	10.1	0.15	99	0
novembro	7	-40	1	0	7.8	9	0.1	99	0
novembro	7	-40	1	0	8.5	9	0.12	99	0
novembro	7	-40	1	0	8.6	9.1	0.11	99	0
novembro	7	-40	1	0	8.7	9.1	0.12	99	0
novembro	7	-40	1	0	8.8	9.1	0.13	99	0
novembro	7	-40	1	0	8.7	9.2	0.1	99	0
novembro	7	-40	1	0	9.1	9.5	0.12	99	0
novembro	7	-40	1	0	7.9	8.6	0.12	99	0
novembro	7	-40	1	0	9	9.9	0.13	99	0
novembro	7	-40	1	0	9.6	10	0.15	99	0
novembro	7	-40	1	0	9.9	10.1	0.15	99	0
novembro	7	-40	1	0	7.8	9	0.1	99	0
novembro	7	-40	1	0	8.5	9	0.12	99	0
novembro	7	-40	1	0	8.6	9.1	0.11	99	0
novembro	7	-40	1	0	8.7	9.1	0.12	99	0
novembro	7	-40	1	0	8.8	9.1	0.13	99	0
novembro	7	-40	1	0	8.7	9.2	0.1	99	0
novembro	7	-40	1	0	9.1	9.5	0.12	99	0
novembro	7	-40	1	0	7.9	8.6	0.12	99	0
novembro	7	-40	1	0	9	9.9	0.13	99	0
novembro	7	-40	1	0	9.6	10	0.15	99	0
novembro	7	-40	1	0	9.9	10.1	0.15	99	0
novembro	7	-40	1	0	7.8	9	0.1	99	0
novembro	7	-40	1	0	8.5	9	0.12	99	0
novembro	7	-40	1	0	8.6	9.1	0.11	99	0
novembro	7	-40	1	0	8.7	9.1	0.12	99	0
novembro	7	-40	1	0	8.8	9.1	0.13	99	0
novembro	7	-40	1	0	8.7	9.2	0.1	99	0
novembro	7	-40	1	0	9.1	9.5	0.12	99	0
novembro	7	-40	1	0	7.9	8.6	0.12	99	0
novembro	7	-40	1	0	9	9.9	0.13	99	0
novembro	7	-40	1	0	9.6	10	0.15	99	0
novembro	7	-40	1	0	9.9	10.1	0.15	99	0
novembro	7	-40	1	0	7.8	9	0.1	99	0
novembro	7	-40	1	0	8.5	9	0.12	99	0
novembro	7	-40	1	0	8.6	9.1	0.11	99	0
dezembro	1	20	1	1	3.3	2.4	0.01	16	1
dezembro	1	20	1	0	3.2	2.5	0.01	16	1
dezembro	1	20	1	0	2.8	2.5	0.01	16	1
dezembro	1	100	1	1	6.8	4.2	0.05	61	1
dezembro	1	100	1	0	7	5	0.06	61	1
dezembro	1	60	1	1	7	5.2	0.15	61	1
dezembro	1	80	1	1	5.8	5.8	0.04	61	1
dezembro	1	0	1	1	6.1	4.8	0.01	125	0
dezembro	1	0	1	0	4.6	5.4	0.01	125	0
dezembro	1	0	1	0	5.9	6.7	0.01	125	0
dezembro	1	0	1	0	5.3333333333	7.5333333333	0.01	125	0
dezembro	1	0	1	0	5.2333333333	8.4833333333	0.01	125	0
dezembro	1	0	1	0	5.1333333333	4.4	0.01	125	0
dezembro	1	0	1	0	5.0333333333	3.6	0.01	125	0
dezembro	1	0	1	0	4.9333333333	3.2	0.01	125	0
dezembro	1	0	1	0	4.8333333333	4	0.01	125	0
dezembro	1	0	1	0	4.7333333333	5	0.01	125	0
dezembro	1	0	1	0	4.6333333333	4	0.01	125	0
dezembro	1	60	1	1	8.3	5.6	0.01	131	1
dezembro	1	40	1	1	6.1	4.4	0.01	171	1
dezembro	1	40	1	0	5.5	5.5	0.01	171	1
dezembro	1	40	1	0	4.7	4.3	0.01	171	1
dezembro	1	40	1	0	5	4.5	0.01	171	1
dezembro	1	40	1	0	7.7	5.1	0.01	171	1
dezembro	1	40	1	0	6.61	4.88	0.01	171	1
dezembro	1	40	1	0	6.88	4.92	0.01	171	1
dezembro	1	40	1	0	7.15	4.96	0.01	171	1
dezembro	1	40	1	0	7.42	5	0.01	171	1
dezembro	1	40	1	0	7.69	5.04	0.01	171	1
dezembro	1	40	1	0	7.96	5.08	0.01	171	1
dezembro	1	40	1	0	8.23	5.12	0.01	171	1
dezembro	1	40	1	0	8.5	5.16	0.01	171	1
dezembro	1	20	1	1	3.7	1.8	0	11	0
dezembro	1	100	1	1	19.4	10.7	0.11	297	1
dezembro	1	150	1	1	4.8	3.5	0.03	306	1
dezembro	1	60	1	1	11.6	4.2	0.02	307	0
dezembro	1	-150	1	1	5	4.1	0.05	308	1
dezembro	1	-150	1	1	6.4	4.9	0	93	0
dezembro	1	0	1	1	4.5	4.4	0.03	87	0
dezembro	2	40	1	1	7.9	1.4	0	2	0
dezembro	2	-150	1	1	3.3	2.4	0	16	1
dezembro	2	-150	1	0	3.6	2.5	0	16	1
dezembro	2	-150	1	0	3	2.1	0	16	1
dezembro	2	80	1	1	5.3	4.7	0.01	61	1
dezembro	2	100	1	1	5.3	4.5	0.01	61	1
dezembro	2	100	1	0	5.6	5.2	0.02	61	1
dezembro	2	100	1	0	5.3	5.4	0.02	61	1
dezembro	2	150	1	1	5.9	4.4	0.02	61	1
dezembro	2	60	1	1	5.4	5.1	0.04	61	1
dezembro	2	40	1	1	9.7	8.5	0.02	131	1
dezembro	2	40	1	0	8.4	8.5	0.02	131	1
dezembro	2	40	1	0	9.3	8.2	0.04	131	1
dezembro	2	100	1	1	5.8	4.6	0.01	131	1
dezembro	2	100	1	0	5.5	4.6	0.01	131	1
dezembro	2	150	1	1	6.6	5	0.03	131	1
dezembro	2	150	1	0	5.1	3.7	0.01	131	1
dezembro	2	150	1	0	6.6	4.7	0.03	131	1
dezembro	2	150	1	0	6.5	5	0.04	131	1
dezembro	2	150	1	0	6.3	4.5	0.01	131	1
dezembro	2	100	1	1	2	2.1	0.02	242	1
dezembro	2	100	1	0	2	2.1	0.02	242	1
dezembro	2	-150	1	1	7.9	10	0	47	0
dezembro	2	40	1	1	4.1	3.5	0	76	1
dezembro	2	40	1	0	4.2	3.2	0	76	1
dezembro	2	40	1	0	4.3	3.1	0	76	1
dezembro	2	40	1	0	4.3	4.9	0.04	76	1
dezembro	2	150	1	1	4.7	6	0.03	76	1
dezembro	2	150	1	0	4.2	4.5	0.01	76	1
dezembro	2	150	1	0	4.9	6.1	0.02	76	1
dezembro	2	150	1	0	4.5	6	0.01	76	1
dezembro	2	60	1	1	5.7	5.5	0.06	76	1
dezembro	2	60	1	0	5.6	5.4	0.04	76	1
dezembro	2	60	1	0	5.6	5.5	0.06	76	1
dezembro	2	60	1	0	4.1	5.3	0.03	76	1
dezembro	2	60	1	0	5.7	5.5	0.06	76	1
dezembro	2	60	1	0	5.6	5.4	0.04	76	1
dezembro	2	60	1	0	5.6	5.5	0.06	76	1
dezembro	2	60	1	0	4.1	5.3	0.03	76	1
dezembro	2	60	1	0	5.8	6	0.04	76	1
dezembro	2	60	1	0	5.7	5.8	0.03	76	1
dezembro	2	60	1	0	5	5.6	0.05	76	1
dezembro	2	60	1	0	4.8	5	0.06	76	1
dezembro	2	60	1	0	4.1	5.6	0.01	76	1
dezembro	2	40	1	1	5.8	2.7	0	294	0
dezembro	2	60	1	1	3.5	2.5	0	294	0
dezembro	2	40	1	1	9.8	6.5	0.03	295	0
dezembro	2	80	1	1	17.7	11.7	0.15	297	1
dezembro	2	150	1	1	17.1	10.9	0.15	297	1
dezembro	2	150	1	0	16.1	10.7	0.19	297	1
dezembro	2	100	1	1	15.5	10.7	0.37	166	0
dezembro	2	150	1	1	2.5	2.2	0	219	1
dezembro	3	150	1	1	9	1.7	0	2	0
dezembro	3	-150	1	1	5.4	1.6	0	2	0
dezembro	3	60	1	1	7.9	5.8	0.07	16	1
dezembro	3	60	1	0	5.6	6.3	0.06	16	1
dezembro	3	60	1	1	7.3	6.6	0.07	16	1
dezembro	3	150	1	1	3.7	3.4	0.02	16	1
dezembro	3	150	1	1	2.7	2.1	0.01	16	1
dezembro	3	100	1	1	5.5	4.9	0.02	16	1
dezembro	3	100	1	0	6.3	4.3	0.01	16	1
dezembro	3	100	1	0	5.7	4.1	0.02	16	1
dezembro	3	0	1	0	3.5	2.8	0	16	1
dezembro	3	20	1	1	5.1	4.2	0.02	16	1
dezembro	3	-150	1	1	4	2.8	0.01	16	1
dezembro	3	80	1	1	4.1	4.3	0.02	16	1
dezembro	3	80	1	0	4.8	4.5	0.02	16	1
dezembro	3	80	1	0	5.1	4.3	0.02	16	1
dezembro	3	80	1	0	4.1	3.8	0.01	16	1
dezembro	3	80	1	0	4.2	4.1	0.02	16	1
dezembro	3	80	1	0	3.8	4.7	0.01	16	1
dezembro	3	80	1	0	4.6	3.8	0.01	16	1
dezembro	3	80	1	0	5.1	4.7	0.01	16	1
dezembro	3	80	1	0	3.9	5.7	0.04	16	1
dezembro	3	80	1	0	3.7	3.5	0.01	16	1
dezembro	3	80	1	0	3.6	3.3	0.01	16	1
dezembro	3	80	1	0	3.7	3.7	0.01	16	1
dezembro	3	150	1	1	5	3.9	0.01	16	1
dezembro	3	150	1	0	3.8	3	0.01	16	1
dezembro	3	150	1	0	3.9	3.3	0.03	16	1
dezembro	3	20	1	1	12.9	6.7	0.12	22	1
dezembro	3	80	1	1	8.9	5.8	0.11	23	1
dezembro	3	40	1	1	7.8	7.2	0.17	24	1
dezembro	3	150	1	1	7.7	8	0.11	24	1
dezembro	3	150	1	1	4.6	3.3	0	28	1
dezembro	3	150	1	1	1.5	4.2	0.02	49	0
dezembro	3	150	1	0	1.6	4.3	0.01	49	0
dezembro	3	150	1	0	1.3	4	0.02	49	0
dezembro	3	150	1	0	1.4	4.1	0.02	49	0
dezembro	3	150	1	0	1.3	4	0.02	49	0
dezembro	3	150	1	0	1.2	3.9	0.02	49	0
dezembro	3	150	1	0	1.2	3.9	0.02	49	0
dezembro	3	150	1	0	1.1	3.8	0.02	49	0
dezembro	3	150	1	0	1.1	3.8	0.02	49	0
dezembro	3	150	1	0	1	3.7	0.03	49	0
dezembro	3	150	1	0	0.9	3.6	0.01	49	0
dezembro	3	150	1	0	0.9	3.6	0.03	49	0
dezembro	3	150	1	0	0.8	3.5	0.02	49	0
dezembro	3	150	1	0	0.8	3.5	0.03	49	0
dezembro	3	150	1	0	1.4	4.1	0.02	49	0
dezembro	3	150	1	0	1.3	4	0.02	49	0
dezembro	3	150	1	0	1.2	3.9	0.02	49	0
dezembro	3	150	1	0	1.2	3.9	0.02	49	0
dezembro	3	150	1	0	1.1	3.8	0.02	49	0
dezembro	3	150	1	0	1.1	3.8	0.02	49	0
dezembro	3	150	1	0	1	3.7	0.01	49	0
dezembro	3	150	1	0	1.8	3.8	0.02	49	0
dezembro	3	60	1	1	7.3	5.6	0.02	61	1
dezembro	3	60	1	1	11.4	4.8	0.02	70	0
dezembro	3	60	1	0	9.7	4.6	0	70	0
dezembro	3	60	1	0	12.3	5.2	0.01	70	0
dezembro	3	60	1	0	11.2	5.9	0.02	70	0
dezembro	3	60	1	0	9.7	4.6	0	70	0
dezembro	3	60	1	0	12.3	5.2	0.01	70	0
dezembro	3	60	1	0	11.2	5.9	0.02	70	0
dezembro	3	60	1	0	13.8	5.1	0.02	70	0
dezembro	3	150	1	1	10.4	3.6	0.07	70	0
dezembro	3	60	1	1	6.7	3.2	0	73	0
dezembro	3	80	1	1	9.5	9.3	0.29	95	1
dezembro	3	60	1	1	4.3	3.3	0.02	96	1
dezembro	3	40	1	1	9.2	7.2	0.1	96	1
dezembro	3	40	1	0	14.9	7.5	0.09	96	1
dezembro	3	40	1	0	15.9	6.6	0.11	96	1
dezembro	3	150	1	1	9.9	7.6	0.1	96	1
dezembro	3	150	1	0	8.8	7.5	0.08	96	1
dezembro	3	150	1	0	9.5	7.7	0.09	96	1
dezembro	3	150	1	0	10.1	9.1	0.11	96	1
dezembro	3	150	1	0	12.5	7.1	0.08	96	1
dezembro	3	150	1	0	15.4	7.5	0.11	96	1
dezembro	3	150	1	0	9.2	7.5	0.07	96	1
dezembro	3	150	1	0	7.8	7.1	0.1	96	1
dezembro	3	150	1	0	8.8	9.1	0.09	96	1
dezembro	3	60	1	1	11.3	7.6	0.19	101	1
dezembro	3	60	1	0	7.2	5.7	0.03	101	1
dezembro	3	60	1	0	9.5	6.2	0.04	101	1
dezembro	3	60	1	0	10.2	6.4	0.06	101	1
dezembro	3	60	1	0	7.2	5.7	0.03	101	1
dezembro	3	60	1	0	9.5	6.2	0.04	101	1
dezembro	3	60	1	0	10.2	6.4	0.06	101	1
dezembro	3	100	1	1	12.3	11.8	0.62	101	1
dezembro	3	100	1	0	9.7	8.9	0.36	101	1
dezembro	3	100	1	0	6.5	5.3	0.08	101	1
dezembro	3	100	1	0	4.3	3.3	0.01	101	1
dezembro	3	100	1	0	9.7	8.9	0.32	101	1
dezembro	3	100	1	0	6.5	5.3	0.08	101	1
dezembro	3	100	1	0	4.3	3.3	0.01	101	1
dezembro	3	100	1	0	10.1	8	0.1	101	1
dezembro	3	100	1	0	8.9	7	0.08	101	1
dezembro	3	100	1	0	11	8.9	0.4	101	1
dezembro	3	20	1	1	5.5	3.2	0	101	1
dezembro	3	60	1	1	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.02	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.02	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	3.1933333333	3.46	0.01	101	1
dezembro	3	60	1	0	3.2321212121	3.5109090909	0.01	101	1
dezembro	3	60	1	0	3.2709090909	3.5618181818	0.01	101	1
dezembro	3	60	1	0	3.3096969697	3.6127272727	0.01	101	1
dezembro	3	60	1	0	3.3484848485	3.6636363636	0.01	101	1
dezembro	3	60	1	0	3.3872727273	3.7145454545	0.01	101	1
dezembro	3	60	1	0	3.4260606061	3.7654545455	0.01	101	1
dezembro	3	60	1	0	3.4648484848	3.8163636364	0.01	101	1
dezembro	3	60	1	0	3.5036363636	3.8672727273	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.01	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.01	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	3.1933333333	3.46	0.01	101	1
dezembro	3	60	1	0	3.2321212121	3.5109090909	0.01	101	1
dezembro	3	60	1	0	3.2709090909	3.5618181818	0.01	101	1
dezembro	3	60	1	0	3.3096969697	3.6127272727	0.01	101	1
dezembro	3	60	1	0	3.3484848485	3.6636363636	0.01	101	1
dezembro	3	60	1	0	3.3872727273	3.7145454545	0.01	101	1
dezembro	3	60	1	0	3.4260606061	3.7654545455	0.01	101	1
dezembro	3	60	1	0	3.4648484848	3.8163636364	0.01	101	1
dezembro	3	60	1	0	3.5036363636	3.8672727273	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.01	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.01	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	3.1933333333	3.46	0.01	101	1
dezembro	3	60	1	0	3.2321212121	3.5109090909	0.01	101	1
dezembro	3	60	1	0	3.2709090909	3.5618181818	0.01	101	1
dezembro	3	60	1	0	3.3096969697	3.6127272727	0.01	101	1
dezembro	3	60	1	0	3.3484848485	3.6636363636	0.01	101	1
dezembro	3	60	1	0	3.3872727273	3.7145454545	0.01	101	1
dezembro	3	60	1	0	3.4260606061	3.7654545455	0.01	101	1
dezembro	3	60	1	0	3.4648484848	3.8163636364	0.01	101	1
dezembro	3	60	1	0	3.5036363636	3.8672727273	0.01	101	1
dezembro	3	60	1	0	3.5424242424	3.9181818182	0.01	101	1
dezembro	3	60	1	0	3.5812121212	3.9690909091	0.01	101	1
dezembro	3	60	1	0	3.62	4.02	0.01	101	1
dezembro	3	60	1	0	3.6587878788	4.0709090909	0.01	101	1
dezembro	3	60	1	0	3.6975757576	4.1218181818	0.01	101	1
dezembro	3	60	1	0	3.7363636364	4.1727272727	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	60	1	0	2.6	2.7	0.01	101	1
dezembro	3	60	1	0	3.1	3.3	0.01	101	1
dezembro	3	60	1	0	2.8	3	0.01	101	1
dezembro	3	60	1	0	2.9	3	0.01	101	1
dezembro	3	60	1	0	3.5	3.9	0.01	101	1
dezembro	3	80	1	1	2.3	2.1	0.01	101	1
dezembro	3	80	1	0	2.5	2.3	0.01	101	1
dezembro	3	80	1	0	2.9	2.3	0.01	101	1
dezembro	3	80	1	0	3.1666666667	2.4333333333	0.01	101	1
dezembro	3	80	1	0	3.4666666667	2.5333333333	0.01	101	1
dezembro	3	80	1	0	3.7666666667	2.6333333333	0.01	101	1
dezembro	3	80	1	0	2.3	2.7333333333	0.01	101	1
dezembro	3	80	1	0	2.8	2.8333333333	0.01	101	1
dezembro	3	60	1	1	4.4	4	0	125	0
dezembro	3	80	1	1	3.7	3.5	0	25	0
dezembro	3	80	1	0	3.5	3.2	0	25	0
dezembro	3	80	1	0	3.7	3.5	0	25	0
dezembro	3	80	1	0	3.5	3.2	0	25	0
dezembro	3	60	1	1	6.3	2.6	0	31	0
dezembro	3	60	1	0	5.5	2.5	0	31	0
dezembro	3	60	1	0	4.9	2.3	0	31	0
dezembro	3	60	1	0	5.9	2.2	0	31	0
dezembro	3	60	1	0	5	2	0	31	0
dezembro	3	80	1	1	2	6.5	0.01	31	0
dezembro	3	60	1	1	6.8	5.3	0.02	70	0
dezembro	3	40	1	1	12.3	2	0.01	276	0
dezembro	3	150	1	1	12.8	9	0.35	126	1
dezembro	3	150	1	1	10.4	5.2	0.1	155	1
dezembro	3	150	1	1	3.5	4.2	0.04	76	1
dezembro	3	150	1	0	4.7	5.9	0.11	76	1
dezembro	3	150	1	0	2.3	2.2	0.03	76	1
dezembro	3	150	1	0	3.3	3.6	0.02	76	1
dezembro	3	80	1	1	3.2	2.9	0	76	1
dezembro	3	80	1	0	2.9	2.7	0	76	1
dezembro	3	80	1	0	3.2	2.9	0	76	1
dezembro	3	80	1	0	2.9	2.7	0	76	1
dezembro	3	0	1	1	5.3	3.6	0.02	14	1
dezembro	3	0	1	0	4.2	3	0.01	14	1
dezembro	3	0	1	0	5	3.8	0.01	14	1
dezembro	3	0	1	0	4.9	3.3	0.01	14	1
dezembro	3	20	1	1	4.2	3.5	0.01	14	1
dezembro	3	80	1	1	4.4	3	0.01	14	1
dezembro	3	80	1	0	4.9	3.9	0.01	14	1
dezembro	3	80	1	0	4.4	3	0.01	14	1
dezembro	3	80	1	0	4.9	3.9	0.01	14	1
dezembro	3	80	1	0	4.5	3.3	0.01	14	1
dezembro	3	0	1	1	8.4	5.7	0.02	102	0
dezembro	3	0	1	0	7.1	5	0.02	102	0
dezembro	3	80	1	1	8	5.7	0.02	102	0
dezembro	3	80	1	1	5.9	4	0	62	1
dezembro	4	-150	1	1	5.9	1.6	0	2	0
dezembro	4	100	1	1	7.8	1.9	0	2	0
dezembro	4	-20	1	1	4.3	3.1	0.03	6	0
dezembro	4	-80	1	1	4.6	3	0.01	6	0
dezembro	4	-150	1	1	2.9	2.4	0.01	16	1
dezembro	4	-150	1	0	2.8	2.4	0	16	1
dezembro	4	-150	1	0	2.1	2	0	16	1
dezembro	4	60	1	1	5.6	5	0.01	16	1
dezembro	4	40	1	1	2.8	1.9	0.02	16	1
dezembro	4	40	1	0	3	2.1	0.02	16	1
dezembro	4	40	1	0	2.9	2	0.02	16	1
dezembro	4	40	1	0	2.8	1.9	0.02	16	1
dezembro	4	40	1	0	2.7	1.8	0.02	16	1
dezembro	4	40	1	0	2.6	1.7	0.02	16	1
dezembro	4	40	1	0	2.7	1.8	0.02	16	1
dezembro	4	100	1	1	3	2.5	0	16	1
dezembro	4	40	1	1	0	0	0	33	0
dezembro	4	-60	1	1	0	0	0	33	0
dezembro	4	-60	1	0	0	0	0	33	0
dezembro	4	-60	1	0	0	0	0	33	0
dezembro	4	-20	1	1	3.3	4.6	0.01	34	1
dezembro	4	-20	1	0	3.6	4.7	0.03	34	1
dezembro	4	-20	1	0	3.9	5.3	0.02	34	1
dezembro	4	-20	1	0	4.1	5.9	0.02	34	1
dezembro	4	-20	1	0	4.2	5.7	0.02	34	1
dezembro	4	-20	1	0	3.1	5.4	0.02	34	1
dezembro	4	-20	1	0	3	6	0.02	34	1
dezembro	4	-20	1	0	3.6	5.5	0.01	34	1
dezembro	4	-20	1	0	2.9	5.4	0.03	34	1
dezembro	4	-20	1	0	3.2	5.6	0.02	34	1
dezembro	4	-20	1	0	3.2	5.4	0.02	34	1
dezembro	4	-20	1	0	3.3	4.6	0.01	34	1
dezembro	4	-20	1	0	3.6	4.7	0.03	34	1
dezembro	4	-20	1	0	3.9	5.3	0.02	34	1
dezembro	4	-20	1	0	4.1	5.9	0.02	34	1
dezembro	4	-20	1	0	4.2	5.7	0.02	34	1
