Medidor	Planta	Folha	AE	AD	FAtot	FArel	FAtot_abs	FArel_abs	Atot
Luiz	71	14	40.358655	44.392662	4.034007	0.047598163	4.034007	0.047598163	84.751317
Luiz	71	5	23.261517	27.467922	4.206405	0.0829184214	4.206405	0.0829184214	50.729439
Luiz	71	1	21.963576	26.850546	4.88697	0.1001138564	4.88697	0.1001138564	48.814122
Luiz	71	12	32.667651	27.604566	-5.063085	-0.0840036297	5.063085	0.0840036297	60.272217
Luiz	72	4	15.188901	15.164121	-0.02478	-0.0008163932	0.02478	0.0008163932	30.353022
Luiz	72	12	12.468765	12.008742	-0.460023	-0.0187937031	0.460023	0.0187937031	24.477507
Luiz	72	11	14.877381	15.375813	0.498432	0.0164753513	0.498432	0.0164753513	30.253194
Luiz	72	13	19.493895	20.542797	1.048902	0.0261985181	1.048902	0.0261985181	40.036692
Luiz	72	8	11.375613	12.533193	1.15758	0.0484164705	1.15758	0.0484164705	23.908806
Luiz	72	7	9.164175	10.649559	1.485384	0.0749673938	1.485384	0.0749673938	19.813734
Luiz	72	15	18.898644	17.317326	-1.581318	-0.0436635551	1.581318	0.0436635551	36.21597
Luiz	72	1	14.923224	16.879605	1.956381	0.0615159425	1.956381	0.0615159425	31.802829
Luiz	72	2	15.623967	13.380669	-2.243298	-0.0773427393	2.243298	0.0773427393	29.004636
Luiz	72	3	14.390985	11.940951	-2.450034	-0.0930442031	2.450034	0.0930442031	26.331936
Luiz	72	9	12.165918	9.157272	-3.008646	-0.1410973686	3.008646	0.1410973686	21.32319
Luiz	72	6	8.801856	5.576562	-3.225294	-0.224314942	3.225294	0.224314942	14.378418
Luiz	72	14	16.881198	20.444916	3.563718	0.0954751947	3.563718	0.0954751947	37.326114
Luiz	72	10	14.801979	18.683943	3.881964	0.1159282399	3.881964	0.1159282399	33.485922
Luiz	72	5	16.687029	23.648439	6.96141	0.1725878078	6.96141	0.1725878078	40.335468
Luiz	73	2	9.733584	9.720663	-0.012921	-0.0006641737	0.012921	0.0006641737	19.454247
Luiz	73	9	11.04126	11.448183	0.406923	0.0180939564	0.406923	0.0180939564	22.489443
Luiz	73	10	10.621062	10.119798	-0.501264	-0.0241679467	0.501264	0.0241679467	20.74086
Luiz	73	4	8.268378	7.736493	-0.531885	-0.0332326952	0.531885	0.0332326952	16.004871
Luiz	73	14	7.220007	7.943052	0.723045	0.0476846394	0.723045	0.0476846394	15.163059
Luiz	73	13	7.955973	8.826282	0.870309	0.0518588831	0.870309	0.0518588831	16.782255
Luiz	73	5	13.80423	14.710116	0.905886	0.0317694819	0.905886	0.0317694819	28.514346
Luiz	73	6	18.325872	19.266804	0.940932	0.0250296627	0.940932	0.0250296627	37.592676
Luiz	73	8	14.058933	15.03438	0.975447	0.03352822	0.975447	0.03352822	29.093313
Luiz	73	3	9.196212	10.604955	1.408743	0.0711444432	1.408743	0.0711444432	19.801167
Luiz	73	11	7.391697	8.855841	1.464144	0.0901148223	1.464144	0.0901148223	16.247538
Luiz	73	1	12.609834	14.0892	1.479366	0.055408971	1.479366	0.055408971	26.699034
Luiz	73	12	14.060703	11.632263	-2.42844	-0.094517698	2.42844	0.094517698	25.692966
Luiz	73	15	9.947577	12.438144	2.490567	0.1112569481	2.490567	0.1112569481	22.385721
Luiz	73	7	19.431945	25.332063	5.900118	0.1318049537	5.900118	0.1318049537	44.764008
Luiz	74	7	13.847772	13.336773	-0.510999	-0.0187974086	0.510999	0.0187974086	27.184545
Luiz	74	3	13.994859	14.697018	0.702159	0.0244723968	0.702159	0.0244723968	28.691877
Luiz	74	1	18.439329	19.275831	0.836502	0.0221794631	0.836502	0.0221794631	37.71516
Luiz	74	10	21.823392	22.722729	0.899337	0.0201888959	0.899337	0.0201888959	44.546121
Luiz	74	8	18.746778	19.676028	0.92925	0.0241848552	0.92925	0.0241848552	38.422806
Luiz	74	11	22.956723	22.006233	-0.95049	-0.021139402	0.95049	0.021139402	44.962956
Luiz	74	13	20.959809	22.103052	1.143243	0.0265482361	1.143243	0.0265482361	43.062861
Luiz	74	9	15.717069	16.944741	1.227672	0.0375873842	1.227672	0.0375873842	32.66181
Luiz	74	12	15.901149	14.587278	-1.313871	-0.0430940894	1.313871	0.0430940894	30.488427
Luiz	74	6	13.983885	15.875307	1.891422	0.0633447148	1.891422	0.0633447148	29.859192
Luiz	74	5	29.818482	26.991615	-2.826867	-0.0497599397	2.826867	0.0497599397	56.810097
Luiz	74	4	32.270817	29.368017	-2.9028	-0.0470936877	2.9028	0.0470936877	61.638834
Luiz	74	15	17.672211	21.649578	3.977367	0.1011491873	3.977367	0.1011491873	39.321789
Luiz	74	2	11.801298	16.084344	4.283046	0.1535932363	4.283046	0.1535932363	27.885642
Luiz	74	14	17.226879	21.914901	4.688022	0.1197702813	4.688022	0.1197702813	39.14178
Luiz	75	7	23.002743	22.913358	-0.089385	-0.0019467027	0.089385	0.0019467027	45.916101
Luiz	75	1	9.741903	9.924921	0.183018	0.0093059256	0.183018	0.0093059256	19.666824
Luiz	75	3	13.086849	12.515493	-0.571356	-0.0223165521	0.571356	0.0223165521	25.602342
Luiz	75	14	30.034953	29.418993	-0.61596	-0.0103602879	0.61596	0.0103602879	59.453946
Luiz	75	13	22.960794	23.703486	0.742692	0.0159156425	0.742692	0.0159156425	46.66428
Luiz	75	6	14.201064	13.375005	-0.826059	-0.0299556474	0.826059	0.0299556474	27.576069
Luiz	75	2	14.06973	13.154286	-0.915444	-0.0336263393	0.915444	0.0336263393	27.224016
Luiz	75	15	25.728897	24.463347	-1.26555	-0.025214055	1.26555	0.025214055	50.192244
Luiz	75	9	17.11944	18.479862	1.360422	0.0382148504	1.360422	0.0382148504	35.599302
Luiz	75	8	24.449187	22.905039	-1.544148	-0.0326084519	1.544148	0.0326084519	47.354226
Luiz	75	5	15.767868	19.547703	3.779835	0.1070302672	3.779835	0.1070302672	35.315571
Luiz	75	12	25.4703	29.304828	3.834528	0.0700049117	3.834528	0.0700049117	54.775128
Luiz	75	10	31.067217	36.606786	5.539569	0.0818566769	5.539569	0.0818566769	67.674003
Luiz	75	11	20.03994	25.659159	5.619219	0.1229612645	5.619219	0.1229612645	45.699099
Luiz	75	4	16.433211	23.751276	7.318065	0.182111694	7.318065	0.182111694	40.184487
Luiz	76	10	20.142423	20.605986	0.463563	0.0113762233	0.463563	0.0113762233	40.748409
Luiz	76	6	18.620931	17.931516	-0.689415	-0.0188609808	0.689415	0.0188609808	36.552447
Luiz	76	8	13.416777	14.208144	0.791367	0.0286468512	0.791367	0.0286468512	27.624921
Luiz	76	15	24.29856	25.177542	0.878982	0.0177657892	0.878982	0.0177657892	49.476102
Luiz	76	12	17.845494	16.720305	-1.125189	-0.03255209	1.125189	0.03255209	34.565799
Luiz	76	7	14.311335	16.044873	1.733538	0.0571065398	1.733538	0.0571065398	30.356208
Luiz	76	13	9.771108	11.557569	1.786461	0.083758641	1.786461	0.083758641	21.328677
Luiz	76	9	23.623128	21.29487	-2.328258	-0.0518335212	2.328258	0.0518335212	44.917998
Luiz	76	2	20.000292	17.538399	-2.461893	-0.0655828143	2.461893	0.0655828143	37.538691
Luiz	76	14	29.193849	31.822653	2.628804	0.0430834924	2.628804	0.0430834924	61.016502
Luiz	76	1	22.184649	24.892041	2.707392	0.0575102455	2.707392	0.0575102455	47.07669
Luiz	76	3	17.267766	20.733072	3.465306	0.0911902522	3.465306	0.0911902522	38.000838
Luiz	76	11	17.850273	21.494349	3.644076	0.0926194182	3.644076	0.0926194182	39.344622
Luiz	76	4	30.138852	24.529722	-5.60913	-0.1026024568	5.60913	0.1026024568	54.668574
Luiz	76	5	22.660956	28.433811	5.772855	0.1129832924	5.772855	0.1129832924	51.094767
Luiz	77	8	9.825624	9.682077	-0.143547	-0.0073584786	0.143547	0.0073584786	19.507701
Luiz	77	7	14.43789	14.813307	0.375417	0.012834244	0.375417	0.012834244	29.251197
Luiz	77	6	14.605686	14.206374	-0.399312	-0.0138591965	0.399312	0.0138591965	28.81206
Luiz	77	13	15.91584	15.423603	-0.492237	-0.0157066289	0.492237	0.0157066289	31.339443
Luiz	77	12	20.744046	21.464967	0.720921	0.0170797881	0.720921	0.0170797881	42.209013
Luiz	77	10	12.130341	11.130114	-1.000227	-0.0430011795	1.000227	0.0430011795	23.260455
Luiz	77	2	14.748702	15.793533	1.044831	0.0342093825	1.044831	0.0342093825	30.542235
Luiz	77	14	35.087418	33.779388	-1.30803	-0.0189936208	1.30803	0.0189936208	68.866806
Luiz	77	4	26.402913	28.658601	2.255688	0.0409666905	2.255688	0.0409666905	55.061514
Luiz	77	3	17.143158	14.500725	-2.642433	-0.0835053334	2.642433	0.0835053334	31.643883
Luiz	77	9	19.690719	22.39404	2.703321	0.0642351546	2.703321	0.0642351546	42.084759
Luiz	77	11	18.366405	21.257346	2.890941	0.0729598013	2.890941	0.0729598013	39.623751
Luiz	77	1	21.419301	18.36375	-3.055551	-0.0768053461	3.055551	0.0768053461	39.783051
Luiz	77	15	35.102994	30.790212	-4.312782	-0.0654510876	4.312782	0.0654510876	65.893206
Luiz	77	5	23.313732	18.506589	-4.807143	-0.1149475395	4.807143	0.1149475395	41.820321
Luiz	78	9	15.986463	16.005933	0.01947	0.0006085821	0.01947	0.0006085821	31.992396
Luiz	78	12	16.588617	16.647735	0.059118	0.0017787151	0.059118	0.0017787151	33.236352
Luiz	78	2	18.411363	18.255957	-0.155406	-0.0042382699	0.155406	0.0042382699	36.66732
Luiz	78	1	22.02942	21.176988	-0.852432	-0.0197292957	0.852432	0.0197292957	43.206408
Luiz	78	11	12.073701	13.143312	1.069611	0.0424162449	1.069611	0.0424162449	25.217013
Luiz	78	6	14.455059	13.270044	-1.185015	-0.0427415905	1.185015	0.0427415905	27.725103
Luiz	78	5	14.650113	16.37958	1.729467	0.0557358721	1.729467	0.0557358721	31.029693
Luiz	78	3	18.488535	20.617845	2.12931	0.0544491717	2.12931	0.0544491717	39.10638
Luiz	78	10	9.377814	6.897159	-2.480655	-0.152421451	2.480655	0.152421451	16.274973
Luiz	78	14	22.82415	25.553313	2.729163	0.0564139339	2.729163	0.0564139339	48.377463
Luiz	78	13	13.247565	10.459815	-2.78775	-0.1175899657	2.78775	0.1175899657	23.70738
Luiz	78	4	16.644018	19.547526	2.903508	0.0802261434	2.903508	0.0802261434	36.191544
Luiz	78	7	7.900041	11.167107	3.267066	0.1713452898	3.267066	0.1713452898	19.067148
Luiz	78	8	20.015337	16.637292	-3.378045	-0.0921637845	3.378045	0.0921637845	36.652629
Luiz	78	15	22.243944	26.34822	4.104276	0.0844637419	4.104276	0.0844637419	48.592164
Luiz	79	4	30.041856	29.476872	-0.564984	-0.0094925416	0.564984	0.0094925416	59.518728
Luiz	79	12	23.962968	24.623709	0.660741	0.0135992219	0.660741	0.0135992219	48.586677
Luiz	79	11	27.764574	26.934444	-0.83013	-0.0151763236	0.83013	0.0151763236	54.699018
Luiz	79	3	11.22003	12.436728	1.216698	0.0514313077	1.216698	0.0514313077	23.656758
Luiz	79	6	18.47172	19.906836	1.435116	0.0373936945	1.435116	0.0373936945	38.378556
Luiz	79	8	18.780408	17.315379	-1.465029	-0.0405872575	1.465029	0.0405872575	36.095787
Luiz	79	13	9.096561	10.965504	1.868943	0.0931580573	1.868943	0.0931580573	20.062065
Luiz	79	2	19.903473	22.369437	2.465964	0.0583343801	2.465964	0.0583343801	42.27291
Luiz	79	15	27.724395	30.307356	2.582961	0.0445094445	2.582961	0.0445094445	58.031751
Luiz	79	9	29.06517	25.900587	-3.164583	-0.0575737181	3.164583	0.0575737181	54.965757
Luiz	79	10	29.675643	32.874387	3.198744	0.0511389683	3.198744	0.0511389683	62.55003
Luiz	79	7	18.186573	21.758964	3.572391	0.0894315428	3.572391	0.0894315428	39.945537
Luiz	79	1	18.656685	23.126466	4.469781	0.1069756802	4.469781	0.1069756802	41.783151
Luiz	79	5	31.950978	36.583599	4.632621	0.0675953833	4.632621	0.0675953833	68.534577
Luiz	79	14	42.388668	36.609087	-5.779581	-0.0731613322	5.779581	0.0731613322	78.997755
Luiz	80	11	11.399508	11.572083	0.172575	0.0075125402	0.172575	0.0075125402	22.971591
Luiz	80	13	25.087095	24.610965	-0.47613	-0.0095804544	0.47613	0.0095804544	49.69806
Luiz	80	4	34.36632	34.849353	0.483033	0.0069786651	0.483033	0.0069786651	69.215673
Luiz	80	8	16.866861	17.588667	0.721806	0.0209489171	0.721806	0.0209489171	34.455528
Luiz	80	2	19.33371	18.359679	-0.974031	-0.0258408975	0.974031	0.0258408975	37.693389
Luiz	80	7	12.376548	11.252244	-1.124304	-0.04758195	1.124304	0.04758195	23.628792
Luiz	80	3	12.647181	11.194719	-1.452462	-0.0609205642	1.452462	0.0609205642	23.8419
Luiz	80	14	40.01085	41.474463	1.463613	0.0179616786	1.463613	0.0179616786	81.485313
Luiz	80	9	26.429109	28.656477	2.227368	0.0404346792	2.227368	0.0404346792	55.085586
Luiz	80	15	22.389969	25.464282	3.074313	0.0642432581	3.074313	0.0642432581	47.854251
Luiz	80	12	12.161316	15.508209	3.346893	0.1209595394	3.346893	0.1209595394	27.669525
Luiz	80	1	18.009396	21.506739	3.497343	0.0885041768	3.497343	0.0885041768	39.516135
Luiz	80	5	29.224824	25.513311	-3.711513	-0.0678048859	3.711513	0.0678048859	54.738135
Luiz	80	6	19.139187	14.149557	-4.98963	-0.1498894041	4.98963	0.1498894041	33.288744
Luiz	80	10	28.806927	21.584442	-7.222485	-0.1433278187	7.222485	0.1433278187	50.391369
Pavel	11	1	27.984	28.123	0.139	0.0024774092	0.139	0.0024774092	56.107
Pavel	11	9	12.322	12.5	0.178	0.0071710579	0.178	0.0071710579	24.822
Pavel	11	11	15.834	15.529	-0.305	-0.009724835	0.305	0.009724835	31.363
Pavel	11	2	13.485	12.807	-0.678	-0.0257873117	0.678	0.0257873117	26.292
Pavel	11	5	15.774	15.08	-0.694	-0.0224930317	0.694	0.0224930317	30.854
Pavel	11	3	19.731	20.454	0.723	0.017991788	0.723	0.017991788	40.185
Pavel	11	15	13.75	14.667	0.917	0.0322694162	0.917	0.0322694162	28.417
Pavel	11	14	32.284	31.141	-1.143	-0.018021285	1.143	0.018021285	63.425
Pavel	11	10	13.115	11.952	-1.163	-0.0463956596	1.163	0.0463956596	25.067
Pavel	11	7	14.902	13.682	-1.22	-0.0426812203	1.22	0.0426812203	28.584
Pavel	11	12	15.195	13.914	-1.281	-0.0440070081	1.281	0.0440070081	29.109
Pavel	11	4	14.755	13.227	-1.528	-0.0546065328	1.528	0.0546065328	27.982
Pavel	11	13	18.608	21.261	2.653	0.0665429281	2.653	0.0665429281	39.869
Pavel	11	8	22.005	18.952	-3.053	-0.0745415924	3.053	0.0745415924	40.957
Pavel	11	6	22.825	17.558	-5.267	-0.1304261694	5.267	0.1304261694	40.383
Pavel	12	1	21.977	22.318	0.341	0.0076983858	0.341	0.0076983858	44.295
Pavel	12	12	9.19	8.768	-0.422	-0.0234992761	0.422	0.0234992761	17.958
Pavel	12	2	12.457	13.188	0.731	0.0285045818	0.731	0.0285045818	25.645
Pavel	12	13	13.94	14.771	0.831	0.0289436105	0.831	0.0289436105	28.711
Pavel	12	6	5.953	6.792	0.839	0.0658297372	0.839	0.0658297372	12.745
Pavel	12	8	9.972	9.129	-0.843	-0.044133815	0.843	0.044133815	19.101
Pavel	12	11	13.499	14.356	0.857	0.0307664692	0.857	0.0307664692	27.855
Pavel	12	7	8.218	9.388	1.17	0.0664546177	1.17	0.0664546177	17.606
Pavel	12	14	13.56	12.377	-1.183	-0.0456105178	1.183	0.0456105178	25.937
Pavel	12	10	15.014	13.691	-1.323	-0.0460895314	1.323	0.0460895314	28.705
Pavel	12	4	27.922	26.364	-1.558	-0.0286998489	1.558	0.0286998489	54.286
Pavel	12	15	15.8	17.401	1.601	0.0482214391	1.601	0.0482214391	33.201
Pavel	12	3	21.586	19.685	-1.901	-0.046061399	1.901	0.046061399	41.271
Pavel	12	9	16.328	14.128	-2.2	-0.0722353559	2.2	0.0722353559	30.456
Pavel	12	5	13.83	10.345	-3.485	-0.1441571872	3.485	0.1441571872	24.175
Pavel	13	12	23.105	23.098	-0.007	-0.0001515053	0.007	0.0001515053	46.203
Pavel	13	11	12.416	12.57	0.154	0.0061634515	0.154	0.0061634515	24.986
Pavel	13	15	14.129	13.975	-0.154	-0.005479647	0.154	0.005479647	28.104
Pavel	13	10	11.812	11.338	-0.474	-0.020475162	0.474	0.020475162	23.15
Pavel	13	7	12.275	11.705	-0.57	-0.0237698082	0.57	0.0237698082	23.98
Pavel	13	8	20.505	19.588	-0.917	-0.022871823	0.917	0.022871823	40.093
Pavel	13	14	6.487	7.785	1.298	0.0909473094	1.298	0.0909473094	14.272
Pavel	13	9	17.378	19.12	1.742	0.0477286427	1.742	0.0477286427	36.498
Pavel	13	1	9.38	11.698	2.318	0.1099724832	2.318	0.1099724832	21.078
Pavel	13	13	6.555	9.525	2.97	0.1847014925	2.97	0.1847014925	16.08
Pavel	13	3	18.033	15.044	-2.989	-0.0903649061	2.989	0.0903649061	33.077
Pavel	13	4	19.863	16.825	-3.038	-0.0828063672	3.038	0.0828063672	36.688
Pavel	13	6	16.502	13.168	-3.334	-0.1123693967	3.334	0.1123693967	29.67
Pavel	13	5	6.58	10.759	4.179	0.2410173597	4.179	0.2410173597	17.339
Pavel	13	2	21.69	15.787	-5.903	-0.1575099394	5.903	0.1575099394	37.477
Pavel	14	2	13.25	13.246	-0.004	-0.0001509662	0.004	0.0001509662	26.496
Pavel	14	1	7.948	8.01	0.062	0.0038851986	0.062	0.0038851986	15.958
Pavel	14	4	8.395	8.311	-0.084	-0.0050281336	0.084	0.0050281336	16.706
Pavel	14	12	12.434	12.318	-0.116	-0.00468649	0.116	0.00468649	24.752
Pavel	14	5	5.167	5.019	-0.148	-0.0145297467	0.148	0.0145297467	10.186
Pavel	14	11	16.38	16.073	-0.307	-0.0094598342	0.307	0.0094598342	32.453
Pavel	14	15	10.13	9.618	-0.512	-0.0259266761	0.512	0.0259266761	19.748
Pavel	14	6	7.808	7.027	-0.781	-0.0526457701	0.781	0.0526457701	14.835
Pavel	14	14	13.807	15.114	1.307	0.045192075	1.307	0.045192075	28.921
Pavel	14	8	18.158	19.793	1.635	0.0430818687	1.635	0.0430818687	37.951
Pavel	14	3	21.235	19.396	-1.839	-0.0452610076	1.839	0.0452610076	40.631
Pavel	14	9	29.432	31.311	1.879	0.0309336055	1.879	0.0309336055	60.743
Pavel	14	10	20.277	22.686	2.409	0.0560715034	2.409	0.0560715034	42.963
Pavel	14	7	20.708	17.899	-2.809	-0.0727588261	2.809	0.0727588261	38.607
Pavel	14	13	28.728	25.692	-3.036	-0.0557883131	3.036	0.0557883131	54.42
Pavel	15	15	20.942	21.058	0.116	0.0027619048	0.116	0.0027619048	42
Pavel	15	12	10.219	10.005	-0.214	-0.0105814873	0.214	0.0105814873	20.224
Pavel	15	2	15.283	14.973	-0.31	-0.0102459016	0.31	0.0102459016	30.256
Pavel	15	8	6.047	6.435	0.388	0.0310847621	0.388	0.0310847621	12.482
Pavel	15	13	9.872	9.404	-0.468	-0.024278896	0.468	0.024278896	19.276
Pavel	15	6	5.132	5.702	0.57	0.0526121469	0.57	0.0526121469	10.834
Pavel	15	10	10.963	11.533	0.57	0.0253378378	0.57	0.0253378378	22.496
Pavel	15	7	5.289	4.674	-0.615	-0.0617283951	0.615	0.0617283951	9.963
Pavel	15	11	15.307	16.037	0.73	0.0232899438	0.73	0.0232899438	31.344
Pavel	15	14	10.493	11.237	0.744	0.0342383801	0.744	0.0342383801	21.73
Pavel	15	4	6.961	6.141	-0.82	-0.0625858648	0.82	0.0625858648	13.102
Pavel	15	1	8.657	7.556	-1.101	-0.0679084685	1.101	0.0679084685	16.213
Pavel	15	5	7.76	6.302	-1.458	-0.1036836865	1.458	0.1036836865	14.062
Pavel	15	9	16.42	17.888	1.468	0.0427888539	1.468	0.0427888539	34.308
Pavel	15	3	9.702	8.135	-1.567	-0.087851096	1.567	0.087851096	17.837
Pavel	16	5	16.422	16.452	0.03	0.0009125753	0.03	0.0009125753	32.874
Pavel	16	9	10.088	10.029	-0.059	-0.0029328429	0.059	0.0029328429	20.117
Pavel	16	1	11.802	11.905	0.103	0.0043447083	0.103	0.0043447083	23.707
Pavel	16	10	5.018	4.769	-0.249	-0.0254419127	0.249	0.0254419127	9.787
Pavel	16	6	18.088	17.833	-0.255	-0.0070989115	0.255	0.0070989115	35.921
Pavel	16	4	11.515	11.174	-0.341	-0.0150293094	0.341	0.0150293094	22.689
Pavel	16	14	9.877	10.322	0.445	0.0220307936	0.445	0.0220307936	20.199
Pavel	16	11	7.387	6.854	-0.533	-0.037427147	0.533	0.037427147	14.241
Pavel	16	13	14.178	14.995	0.817	0.0280053474	0.817	0.0280053474	29.173
Pavel	16	7	12.627	13.532	0.905	0.0345961237	0.905	0.0345961237	26.159
Pavel	16	12	13.563	14.549	0.986	0.0350739898	0.986	0.0350739898	28.112
Pavel	16	3	20.648	22.016	1.368	0.032064504	1.368	0.032064504	42.664
Pavel	16	8	13.991	12.253	-1.738	-0.0662246609	1.738	0.0662246609	26.244
Pavel	16	2	15.681	13.684	-1.997	-0.0680061297	1.997	0.0680061297	29.365
Pavel	16	15	8.115	10.144	2.029	0.1111232817	2.029	0.1111232817	18.259
Pavel	17	11	19.285	19.222	-0.063	-0.0016360662	0.063	0.0016360662	38.507
Pavel	17	5	16.785	16.929	0.144	0.0042712226	0.144	0.0042712226	33.714
Pavel	17	12	7.506	7.719	0.213	0.0139901478	0.213	0.0139901478	15.225
Pavel	17	15	13.268	13.009	-0.259	-0.0098565285	0.259	0.0098565285	26.277
Pavel	17	6	22.547	21.287	-1.26	-0.02874481	1.26	0.02874481	43.834
Pavel	17	4	25.174	26.578	1.404	0.0271293863	1.404	0.0271293863	51.752
Pavel	17	10	15.622	13.922	-1.7	-0.0575412943	1.7	0.0575412943	29.544
Pavel	17	9	14.392	16.445	2.053	0.0665758667	2.053	0.0665758667	30.837
Pavel	17	1	30.704	28.454	-2.25	-0.0380337402	2.25	0.0380337402	59.158
Pavel	17	3	24.144	26.836	2.692	0.0528050216	2.692	0.0528050216	50.98
Pavel	17	7	20.285	17.533	-2.752	-0.0727695806	2.752	0.0727695806	37.818
Pavel	17	8	16.584	13.159	-3.425	-0.1151531453	3.425	0.1151531453	29.743
Pavel	17	14	16.793	20.224	3.431	0.0926871437	3.431	0.0926871437	37.017
Pavel	17	2	30.668	26.368	-4.3	-0.0753909811	4.3	0.0753909811	57.036
Pavel	17	13	24.956	18.549	-6.407	-0.1472704287	6.407	0.1472704287	43.505
Pavel	18	16	14.322	14.31	-0.012	-0.0004191115	0.012	0.0004191115	28.632
Pavel	18	9	13.475	13.215	-0.26	-0.0097414762	0.26	0.0097414762	26.69
Pavel	18	5	5.95	5.614	-0.336	-0.0290556901	0.336	0.0290556901	11.564
Pavel	18	12	4.594	5.104	0.51	0.0525881625	0.51	0.0525881625	9.698
Pavel	18	3	10.368	9.837	-0.531	-0.0262806236	0.531	0.0262806236	20.205
Pavel	18	7	4.333	3.704	-0.629	-0.0782630335	0.629	0.0782630335	8.037
Pavel	18	8	10.066	9.311	-0.755	-0.0389637199	0.755	0.0389637199	19.377
Pavel	18	1	9.72	8.64	-1.08	-0.0588235294	1.08	0.0588235294	18.36
Pavel	18	11	4.406	5.548	1.142	0.1147277476	1.142	0.1147277476	9.954
Pavel	18	6	8.45	7.302	-1.148	-0.0728796343	1.148	0.0728796343	15.752
Pavel	18	10	9.189	7.846	-1.343	-0.0788376871	1.343	0.0788376871	17.035
Pavel	18	14	17.409	16.038	-1.371	-0.0409902233	1.371	0.0409902233	33.447
Pavel	18	4	9.11	7.654	-1.456	-0.0868527798	1.456	0.0868527798	16.764
Pavel	18	13	12.838	11.063	-1.775	-0.0742646751	1.775	0.0742646751	23.901
Pavel	18	15	12.194	10.016	-2.178	-0.0980639352	2.178	0.0980639352	22.21
Pavel	18	2	7.054	9.545	2.491	0.1500692813	2.491	0.1500692813	16.599
Pavel	19	11	12.454	12.422	-0.032	-0.0012863804	0.032	0.0012863804	24.876
Pavel	19	8	7.979	7.668	-0.311	-0.0198760146	0.311	0.0198760146	15.647
Pavel	19	4	13.641	13.235	-0.406	-0.0151064146	0.406	0.0151064146	26.876
